Species,POINT_X,POINT_Y
bias,-72.85900113,42.29077875
bias,-72.6955464,42.1801019
bias,-72.69253632,42.17904195
bias,-72.86439136,42.28699878
bias,-72.69605642,42.17914192
bias,-72.65508527,42.20357167
bias,-73.35277778,42.44472222
bias,-73.59568088,41.05176364
bias,-73.59373637,41.05370806
bias,-73.60762556,41.02315282
bias,-73.58123613,41.08176335
bias,-73.58179172,41.0823189
bias,-73.58345847,41.08398555
bias,-73.59373668,41.08565219
bias,-73.59179223,41.09370767
bias,-73.59068108,41.09398545
bias,-73.58818097,41.09370768
bias,-72.39675801,43.52340442
bias,-72.57313889,44.26666667
bias,-72.57980556,44.26330556
bias,-72.67897945,42.5559191
bias,-72.88092967,42.39036507
bias,-72.25967667,41.78647667
bias,-72.25968611,41.78591222
bias,-71.2062,42.6456
bias,-72.30950686,42.27976698
bias,-72.2465264,42.41378449
bias,-73.41777778,42.28416667
bias,-70.7661,42.9767
bias,-72.6159,41.7614
bias,-72.8046,41.4565
bias,-73.2609,42.4518
bias,-70.3946,43.5268
bias,-71.575,41.1917
bias,-69.9967,41.3292
bias,-72.5161,42.9042
bias,-72.4156,41.3947
bias,-71.9072,41.3651
bias,-73.2258,41.1586
bias,-73.4202,41.0939
bias,-73.3441,42.2068
bias,-72.8631,41.2956
bias,-72.859,41.3818
bias,-72.6442,41.8525
bias,-69.0947,44.1336
bias,-72.6042,42.5606
bias,-72.6083,42.4772
bias,-73.1302,41.2043
bias,-72.7306,42.3991
bias,-72.6722,42.3356
bias,-71.075,42.2972
bias,-70.9431,41.5625
bias,-73.2522,41.8272
bias,-70.611,43.2555
bias,-71.0982,42.4741
bias,-71.1018,42.3903
bias,-72.5054,42.8127
bias,-70.7267,41.7667
bias,-70.8183,41.625
bias,-70.9791,41.9702
bias,-71.4219,41.7022
bias,-71.4447,41.7083
bias,-71.2812,42.8868
bias,-71.1883,41.5708
bias,-70.3875,41.6283
bias,-70.5966,41.5951
bias,-70.6736,41.5264
bias,-70.4854,41.7152
bias,-73.4347,41.3264
bias,-72.6646,43.0711
bias,-72.3121,42.1929
bias,-72.7775,42.0541
bias,-71.73645849,42.20453897
bias,-71.73951414,42.20648336
bias,-70.60699693,43.18675445
bias,-73.2913059,41.80147049
bias,-73.14111111,43.09777778
bias,-70.13472222,43.98638889
bias,-70.0481,43.99057
bias,-70.4408,43.74639
bias,-70.43839,43.74992
bias,-70.20027778,43.915
bias,-70.20083333,43.91555556
bias,-70.19861111,43.91416667
bias,-70.40874,43.62769
bias,-70.20626,43.55865
bias,-70.19861111,43.91333333
bias,-70.19944444,43.91472222
bias,-70.40392,43.68326
bias,-70.085,43.85833333
bias,-70.08416667,43.86194444
bias,-70.23972222,43.83555556
bias,-70.12694444,43.86555556
bias,-70.20303,43.56051
bias,-70.20361,43.56
bias,-70.20786,43.56075
bias,-70.21701,43.56208
bias,-70.24381,43.59111
bias,-70.22315,43.57028
bias,-70.47627,43.65393
bias,-70.18111111,43.89861111
bias,-70.18777778,43.80444444
bias,-70.32608333,43.76602778
bias,-70.35727778,43.79347222
bias,-70.35691667,43.79313889
bias,-70.35280556,43.79472222
bias,-70.36736111,43.79138889
bias,-70.32736111,43.76555556
bias,-70.29195,43.67765
bias,-70.29361667,43.67721667
bias,-70.29201667,43.67583333
bias,-70.2621761,43.66671522
bias,-70.27177778,43.82052778
bias,-70.80672,43.80996
bias,-70.2894,43.69115
bias,-70.28198333,43.7237
bias,-70.26362624,43.67933158
bias,-70.29616001,43.65508189
bias,-70.27080955,43.66089862
bias,-70.31636049,43.66479816
bias,-73.40786,41.54448
bias,-73.40675,41.54322
bias,-73.5005586,41.57845397
bias,-73.4858679,41.52087406
bias,-73.36768249,42.02439241
bias,-71.35944444,42.52361111
bias,-71.3175,42.49916667
bias,-72.88027778,42.01138889
bias,-72.88444444,42
bias,-72.911326,42.602678
bias,-71.40055556,42.58722222
bias,-71.41833333,42.56555556
bias,-71.24638889,42.59722222
bias,-71.18888889,42.58555556
bias,-71.31,42.53805556
bias,-71.20194444,42.52527778
bias,-72.14174719,42.52592194
bias,-72.63481389,41.69232182
bias,-70.54588333,43.33808333
bias,-68.17083333,45.04166667
bias,-70.54808333,43.33646667
bias,-70.77638889,43.36805556
bias,-71.12379773,43.27562564
bias,-72.01062976,41.33093209
bias,-72.01507431,41.33176539
bias,-72.03090785,41.31732092
bias,-70.54706667,43.3325
bias,-70.54791667,43.33541667
bias,-71.133698,42.372765
bias,-72.14891667,44.83066667
bias,-68.05306139,44.43341274
bias,-71.108763,42.353284
bias,-71.94331808,42.18759357
bias,-71.94566231,42.24680641
bias,-72.83601667,41.86458333
bias,-72.40852979,43.64349393
bias,-72.969,43.20738889
bias,-73.02469444,43.24019444
bias,-71.48622995,42.33339998
bias,-71.44467313,42.34317807
bias,-71.47972949,42.27576186
bias,-70.11237,42.06042
bias,-70.06172,42.03998
bias,-71.3325,42.40444444
bias,-72.50119755,41.69259925
bias,-71.15347778,42.38125
bias,-73.177777,42.811128
bias,-72.68233889,41.53062472
bias,-72.65979528,41.503035
bias,-72.81843068,41.94231881
bias,-71.45777778,41.70305556
bias,-71.44638889,41.64138889
bias,-71.45777778,41.70333333
bias,-71.45916667,41.70333333
bias,-71.0905,42.06143333
bias,-70.9218,42.27026667
bias,-71.10681667,42.10628333
bias,-71.16641667,42.1209
bias,-71.09536667,42.06288333
bias,-70.88043333,42.01321667
bias,-70.87076667,42.02206667
bias,-71.07061667,42.07821667
bias,-71.06541667,42.07165
bias,-71.06711667,42.0723
bias,-71.09408333,42.06601667
bias,-71.04883333,42.09641667
bias,-71.06988333,42.08783333
bias,-71.03708333,42.13431667
bias,-71.03895,42.13476667
bias,-70.98416667,42.04923333
bias,-70.98035,42.10186667
bias,-71.219937,42.7545222
bias,-71.22043,42.7538703
bias,-71.204967,43.1051398
bias,-70.907478,42.6099273
bias,-71.019552,42.4797832
bias,-70.90876612,42.4977214
bias,-70.920514,42.5050328
bias,-70.907543,42.493056
bias,-70.908637,42.4902851
bias,-70.912448,42.4899687
bias,-70.911655,42.4852197
bias,-71.041063,42.4955209
bias,-71.041594,42.4949948
bias,-70.909482,42.4228381
bias,-70.909632,42.4221273
bias,-70.722886,42.5762843
bias,-70.725413,42.5797427
bias,-70.784022,42.5737324
bias,-70.760794,42.6067687
bias,-71.404197,43.8895501
bias,-71.404073,43.8897434
bias,-71.07658333,42.14276667
bias,-70.81671445,42.57926169
bias,-73.142906,42.6765225
bias,-73.076119,42.7337008
bias,-70.86254786,42.5125958
bias,-70.75449076,42.58787296
bias,-70.77226876,42.57287308
bias,-70.79560298,42.59092829
bias,-70.80560316,42.58620609
bias,-70.8053255,42.59342821
bias,-70.80754798,42.6062058
bias,-70.78226977,42.61981685
bias,-70.80588111,42.59620595
bias,-70.81199249,42.6028725
bias,-70.81171472,42.60370582
bias,-70.81227027,42.60287249
bias,-71.563954,43.4551853
bias,-71.565242,43.4560108
bias,-71.644206,43.8522056
bias,-69.63774237,44.65893419
bias,-72.26292,42.48507
bias,-72.97036111,43.43852778
bias,-72.15826,42.46672
bias,-72.18209,42.46012
bias,-68.30038889,44.45280556
bias,-68.30266667,44.45422222
bias,-73.21263889,44.76972222
bias,-71.57827778,42.14130556
bias,-72.18183,42.40683
bias,-71.57238889,42.2415
bias,-71.47041667,41.92694444
bias,-71.46816667,41.92952778
bias,-73.20966667,44.77480556
bias,-71.43252778,41.9085
bias,-71.432,41.90688889
bias,-72.12944444,42.52377778
bias,-72.11722222,42.48102778
bias,-72.02433333,42.43255556
bias,-72.10525,42.41483333
bias,-72.06852778,42.41991667
bias,-71.41402778,42.00002778
bias,-71.41733333,42.00063889
bias,-71.46975,42.09055556
bias,-70.81139251,42.60494469
bias,-73.03382,42.44849
bias,-72.87798,42.35128
bias,-72.4278,43.2606
bias,-72.4309,43.26125
bias,-72.4329666,43.0879666
bias,-73.49455,41.76549
bias,-72.432822,42.720282
bias,-72.4506431,42.70313953
bias,-72.47314331,42.6717512
bias,-72.47203219,42.67397338
bias,-72.43619847,42.71563934
bias,-72.44592076,42.69758411
bias,-72.454026,42.71571
bias,-72.49897731,42.70702814
bias,-72.49897732,42.708417
bias,-71.69941577,42.63698928
bias,-72.8824,42.2742
bias,-72.84888889,42.335
bias,-72.85916667,42.2925
bias,-71.80294444,42.38761111
bias,-71.75744444,42.25813889
bias,-71.81694444,42.30438889
bias,-71.88386111,42.47536111
bias,-71.73847222,42.336
bias,-71.74697222,42.34141667
bias,-71.65416667,42.40622222
bias,-71.74736111,42.33377778
bias,-71.73825,42.33502778
bias,-68.57538,44.255897
bias,-71.83831081,41.33040732
bias,-71.83634173,41.32949352
bias,-71.8390889,41.32944072
bias,-71.5795488,41.64411102
bias,-71.57720757,41.64450631
bias,-71.55515436,41.38964147
bias,-71.31221789,41.76909979
bias,-71.34518,41.66486
bias,-71.576771,41.588213
bias,-71.570226,41.589942
bias,-71.572155,41.584586
bias,-72.39035,43.4647
bias,-72.39122,43.4557
bias,-72.56625,42.81916
bias,-72.04884,44.07784
bias,-72.04505,44.07801
bias,-71.94277778,42.31527778
bias,-71.7828,42.1701167
bias,-71.89138889,42.17972222
bias,-71.91388889,42.27305556
bias,-71.35833333,41.47722222
bias,-71.13361111,41.50472222
bias,-71.36611111,41.47861111
bias,-71.77694444,41.41961111
bias,-71.5375,41.85694444
bias,-71.53305556,41.82083333
bias,-72.519367,41.4873
bias,-72.47694444,41.43805556
bias,-72.48138889,41.43388889
bias,-72.46222222,41.46583333
bias,-72.45666667,41.3875
bias,-72.4825,41.38277778
bias,-72.42944444,41.42416667
bias,-72.41916667,41.4075
bias,-72.4775,41.50305556
bias,-72.42916667,41.425
bias,-72.4274,41.4252
bias,-72.44861111,41.40388889
bias,-69.9368,41.78896667
bias,-69.95748333,41.84386667
bias,-71.32422209,42.04037648
bias,-71.67923274,41.55982205
bias,-71.68367734,41.55787758
bias,-71.206322,42.124452
bias,-71.207164,42.123627
bias,-71.20476,42.04398333
bias,-71.20262167,42.04474667
bias,-69.7977,43.824
bias,-72.70694444,42.43527778
bias,-72.71111111,42.38138889
bias,-72.68888889,42.43444444
bias,-72.51666667,43.13444444
bias,-72.62352694,43.20758605
bias,-72.52080015,41.49354626
bias,-72.51724448,41.49154351
bias,-72.52043625,41.49296015
bias,-72.51591944,41.49112963
bias,-69.99566432,41.88210663
bias,-72.68509169,42.10592699
bias,-72.71203702,42.05092815
bias,-72.70925914,42.06370564
bias,-70.46639562,43.34131639
bias,-70.68879942,43.27278556
bias,-70.70911025,43.34896421
bias,-69.97115,43.76603
bias,-71.51645316,42.35842723
bias,-71.173064,41.55916
bias,-71.244187,41.479647
bias,-72.65352778,41.75588889
bias,-72.2694429,42.0376203
bias,-72.83393058,42.26138927
bias,-72.8705215,42.29269868
bias,-72.64620504,42.2237813
bias,-72.79913989,42.15840183
bias,-72.80015993,42.15996179
bias,-72.69443637,42.17849195
bias,-72.69438637,42.17918193
bias,-72.69744646,42.1795719
bias,-72.85202046,42.33286819
bias,-72.6922,42.1788
bias,-72.69596641,42.17923192
bias,-72.64948512,42.20360171
bias,-72.65555528,42.20284168
bias,-72.64573503,42.22440129
bias,-73.37138889,42.35
bias,-73.59818101,41.05454139
bias,-73.60929229,41.02259728
bias,-73.59651425,41.05231919
bias,-73.59762542,41.05343029
bias,-73.59484782,41.08426332
bias,-70.0875,41.273
bias,-72.92833333,42.74661111
bias,-72.88148456,42.45286421
bias,-72.86065069,42.44230885
bias,-70.51077083,41.35332944
bias,-72.25812583,41.78145
bias,-71.55950609,41.54482296
bias,-71.55950609,41.5442674
bias,-71.55978388,41.54621184
bias,-71.27141,42.50901
bias,-70.02199624,44.29173635
bias,-72.22748994,42.42186495
bias,-72.31835642,42.4955997
bias,-72.33200059,42.44083941
bias,-72.32025093,42.49883853
bias,-72.30263971,42.53439344
bias,-72.35188851,42.27873079
bias,-73.29197222,42.20408333
bias,-71.32166667,41.59333333
bias,-72.5646,41.9038
bias,-73.2347,41.4735
bias,-73.1239,41.5275
bias,-72.7581,41.2444
bias,-73.361,42.1032
bias,-73.0766,42.2878
bias,-72.088,41.5502
bias,-72.8147,43.1928
bias,-71.4408,42.5869
bias,-69.9679,41.7663
bias,-71.2422,42.3878
bias,-73.3189,41.6532
bias,-73.4227,41.9849
bias,-73.0828,43.7976
bias,-73.0881,43.7981
bias,-72.1998,43.3681
bias,-70.5937,41.7188
bias,-73.1486,42.5676
bias,-71.107,42.5358
bias,-72.7071,42.5085
bias,-71.9528,43.1462
bias,-71.125,42.2556
bias,-72.6155,43.288
bias,-70.0133,41.2983
bias,-68.5741,44.0089
bias,-69.8372,43.7208
bias,-70.7056,41.5167
bias,-73.2269,44.4456
bias,-71.1919,41.6647
bias,-69.0656,44.1919
bias,-71.1361,43.4669
bias,-71.0081,43.1375
bias,-72.6701,41.7011
bias,-73.0259,41.2794
bias,-73.1353,41.43
bias,-70.7154,43.063
bias,-71.05,41.6389
bias,-71.159,41.7394
bias,-71.3217,44.4001
bias,-71.016,42.7573
bias,-70.9903,42.8014
bias,-71.0075,44.1011
bias,-71.2745,43.8549
bias,-72.2794,43.5644
bias,-72.0064,41.52
bias,-73.1467,41.2964
bias,-73.3476,41.1232
bias,-72.539,42.115
bias,-72.7561,42.1389
bias,-72.1097,42.8611
bias,-71.5497,41.695
bias,-70.766,44.4186
bias,-72.6825,41.4604
bias,-71.4803,43.5695
bias,-71.5575,42.7914
bias,-69.1128,44.3686
bias,-71.72756937,42.20926116
bias,-72.9162164,42.57835139
bias,-72.1555,41.9399
bias,-72.22242259,41.94859654
bias,-70.32671619,43.65674826
bias,-70.23027778,43.78416667
bias,-70.27488889,43.75941667
bias,-70.27616667,43.76125
bias,-70.32194444,43.76672222
bias,-70.31872222,43.76697222
bias,-70.31575,43.77663889
bias,-70.18305556,43.82444444
bias,-70.31555556,43.77633333
bias,-70.32177778,43.76705556
bias,-70.34088314,43.65674815
bias,-70.33588304,43.65730373
bias,-70.3266,43.70023333
bias,-70.47684,43.65362
bias,-70.21696,43.61098
bias,-70.2183,43.6105
bias,-70.21887,43.61037
bias,-70.22094,43.61308
bias,-70.22048,43.61398
bias,-70.21722,43.56026
bias,-70.20519,43.56081
bias,-70.20629,43.56104
bias,-73.14027778,43.10277778
bias,-73.13222222,43.1275
bias,-73.11027778,43.07861111
bias,-73.11861111,43.23055556
bias,-70.40813,43.68348
bias,-70.44044,43.74678
bias,-70.13527778,43.98638889
bias,-70.93935,44.06223
bias,-70.80186,43.80965
bias,-73.49959835,41.50917397
bias,-73.40704,41.5425
bias,-73.1479,44.5439
bias,-73.22361111,44.63583333
bias,-73.37283988,42.04048097
bias,-73.25941022,41.64201603
bias,-71.4693066,44.4180101
bias,-72.93305556,42.99666667
bias,-73.68322222,41.05916667
bias,-72.24713333,41.31255
bias,-68.07445085,44.37535799
bias,-72.03646352,41.31648756
bias,-72.8646,41.80123333
bias,-72.82751667,41.86901667
bias,-72.41001658,43.64385514
bias,-72.41001523,43.64475522
bias,-72.41100627,43.64511603
bias,-72.41075704,43.64601591
bias,-72.40852542,43.64637418
bias,-72.41050995,43.64547567
bias,-72.40902068,43.64673461
bias,-72.41125548,43.64421644
bias,-72.41075944,43.64439577
bias,-73.02341667,43.23608333
bias,-73.02319444,43.2355
bias,-73.079,43.24830556
bias,-72.11444444,41.9125
bias,-72.07222222,41.96694444
bias,-72.2592039,41.94483541
bias,-72.79861111,41.82361111
bias,-72.82861111,41.82361111
bias,-71.49796645,41.44749068
bias,-72.71684528,41.56869667
bias,-72.81454163,41.94204106
bias,-72.80481901,41.93676343
bias,-71.41611111,41.69666667
bias,-72.8375,42.33666667
bias,-72.75444444,42.18611111
bias,-72.11583,42.34525
bias,-72.12058,42.34198
bias,-70.97775,42.11503333
bias,-70.93831667,42.11108333
bias,-70.97953333,42.10361667
bias,-70.95356667,42.01776667
bias,-71.07021667,42.08926667
bias,-70.7964,42.08358333
bias,-70.79651667,42.0838
bias,-70.79898333,42.089
bias,-71.09436667,42.06035
bias,-70.92708333,42.08566667
bias,-70.34433883,43.88610668
bias,-70.77726918,42.59120615
bias,-70.75726865,42.59037292
bias,-70.75032393,42.58398414
bias,-72.715588,42.6172532
bias,-70.74921279,42.58426192
bias,-71.321547,43.7325149
bias,-71.323264,43.7344684
bias,-71.400098,43.8909148
bias,-71.292032,43.7109438
bias,-70.78591,42.6518105
bias,-70.784494,42.5730332
bias,-70.785824,42.5729107
bias,-70.729771,42.5751585
bias,-73.156371,42.6110301
bias,-73.137966,42.6718922
bias,-69.70183342,44.7083796
bias,-72.13611111,42.49588889
bias,-71.57458333,42.14733333
bias,-72.16373,42.41522
bias,-72.1655,42.46114
bias,-72.18159,42.46006
bias,-72.15932,42.46542
bias,-73.04613889,43.82922222
bias,-73.03991667,43.46836111
bias,-72.43786314,43.25973529
bias,-72.82954419,41.55259791
bias,-73.03091,42.44636
bias,-72.4231166,43.07845
bias,-73.363466,41.887071
bias,-73.3092,41.91639
bias,-72.419012,43.628877
bias,-71.48180556,42.48188889
bias,-72.43675393,42.69813969
bias,-72.45064309,42.70258399
bias,-72.43675404,42.71619488
bias,-72.8456513,42.33842147
bias,-72.86305556,42.35722222
bias,-72.85861111,42.35027778
bias,-72.84305556,42.34722222
bias,-72.85527778,42.30694444
bias,-71.65619444,42.40555556
bias,-71.65683333,42.40583333
bias,-71.74802778,42.34713889
bias,-71.88472222,42.47977778
bias,-71.88636111,42.47916667
bias,-71.88563889,42.47983333
bias,-71.88552778,42.47597222
bias,-71.79788889,42.38713889
bias,-71.80402778,42.38686111
bias,-69.53340333,44.4666725
bias,-69.53337389,44.45027556
bias,-70.32552778,43.76616667
bias,-71.55286225,41.38918541
bias,-71.32222222,41.61944444
bias,-71.578719,41.589938
bias,-71.563143,41.58985
bias,-71.60224,41.5167
bias,-72.36946,43.58155
bias,-72.3934,43.52411
bias,-72.39446,43.5262
bias,-72.35072,43.58772
bias,-72.07678,44.04475
bias,-72.05164,44.06658
bias,-72.03986,44.07637
bias,-71.76,41.54083333
bias,-71.31838935,42.10982049
bias,-71.3192227,42.10926494
bias,-71.70201148,41.60065518
bias,-71.70367819,41.59565518
bias,-71.70395599,41.59871073
bias,-71.1621,42.0631
bias,-71.211,42.11972
bias,-71.20169,42.122799
bias,-71.202601,42.12802
bias,-71.861,41.553
bias,-71.812,41.608
bias,-69.76338,43.775
bias,-71.8181,41.6441
bias,-72.74722222,42.49055556
bias,-72.74472222,42.49
bias,-72.73333333,42.49222222
bias,-72.79944444,43.15805556
bias,-72.40944444,43.44055556
bias,-72.76527778,43.22333333
bias,-72.58257,43.1874
bias,-72.554705,43.219438
bias,-72.55006491,43.21680601
bias,-72.44972222,43.37416667
bias,-72.44,43.465
bias,-72.54611111,43.31222222
bias,-72.57694444,43.25666667
bias,-72.54944444,43.21805556
bias,-72.62111111,43.37916667
bias,-72.57086876,41.45376543
bias,-73.10208333,41.33583333
bias,-73.1025,41.33527778
bias,-72.72287075,42.01481786
bias,-70.67592926,43.28265551
bias,-70.50890786,43.69069935
bias,-71.5360333,41.8489166
bias,-72.24625325,42.0494752
bias,-72.2460805,42.0491675
bias,-72.64823509,42.21433149
bias,-72.65281521,42.20004176
bias,-72.85383049,42.33506815
bias,-72.85207043,42.33578815
bias,-72.6560953,42.1973818
bias,-72.64549502,42.22160135
bias,-72.80136997,42.15961179
bias,-72.65416524,42.20326168
bias,-71.98865825,43.40950486
bias,-73.3025,42.38166667
bias,-73.27,42.37583333
bias,-73.19041667,43.38683333
bias,-73.06899346,43.13479893
bias,-72.40509144,43.52840433
bias,-72.44753944,43.77696859
bias,-72.40536921,43.52701545
bias,-72.48873748,43.59706993
bias,-73.08034927,43.14087665
bias,-72.57641667,44.26552778
bias,-70.02,41.3056
bias,-70.0118,41.3021
bias,-70.54668,43.33249
bias,-69.3017,44.65555
bias,-72.120892,41.751464
bias,-72.13644,41.63526
bias,-72.138126,41.633824
bias,-72.22007856,41.69732092
bias,-72.12646564,41.73120978
bias,-72.73953555,42.51008597
bias,-72.73243,42.49192
bias,-72.25929861,41.78443944
bias,-72.28177333,41.81153389
bias,-72.28276889,41.81093306
bias,-73.09977,44.92551
bias,-73.27083333,44.27805556
bias,-72.33255603,42.42756184
bias,-72.33230616,42.44258938
bias,-72.33269513,42.45081147
bias,-72.34958382,42.38978461
bias,-72.23274835,42.41814555
bias,-72.33745313,42.40287888
bias,-72.32445792,42.35009085
bias,-72.32306065,42.34917698
bias,-72.35519805,42.41739527
bias,-72.22744827,42.42174273
bias,-72.33674948,42.30759149
bias,-72.30127612,42.28281417
bias,-72.2418596,42.41142342
bias,-72.23383178,42.42383991
bias,-72.24041519,42.41728444
bias,-72.21599814,42.43445089
bias,-72.41425728,43.44590543
bias,-73.11938889,42.45572222
bias,-72.79583333,43.77861111
bias,-72.79638889,43.78111111
